idRestaurants,Name,Address,City,State,Zip,DESCRIPTION,Location,Phone
1729,Chatime,18 Hudson,Boston,MA,2111,Eating & Drinking,"(42.35052, -71.059999)",16177174928
1730,Subway,875 William T Morrissey,Dorchester,MA,2122,Eating & Drinking,"(42.293573, -71.047878)",14012864870
1731,Tikki Masala Indian Restaurant,3706 Washington,Jamaica Plain,MA,2130,Eating & Drinking,"(42.30036, -71.11297)",10000000000
1732,Mast' Restaurant,45 Province,Boston,MA,2108,Eating & Drinking,"(42.357037, -71.06017)",10000000000
1733,Sabroso Taqueria,2 Oliver,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.357262, -71.054578)",16179016017
1734,CENTRE STREET CAFE,669 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.312503, -71.11437)",18577199294
1735,Cathedral Station,1222 Washington,Roxbury,MA,2118,Eating & Drinking,"(42.342794, -71.066726)",16173386060
1736,Hostelling International Boston,25 Stuart,Boston,MA,2116,Eating & Drinking,"(42.35117, -71.06359)",16175369455
1737,Banh Mi House,48 Winter,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.355863, -71.061898)",16173317899
1738,Red Mango @ Boston Childrens,300 Longwood,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.33692, -71.10542)",16173555539
1739,Tealosophy,1 Beacon,Allston,MA,2134,Eating & Drinking,"(42.353767, -71.137459)",10000000000
1740,Amelia's Taqueria,309 Huntington,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.341196, -71.087659)",16172660040
1741,UD Kitchen,184 High,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.35668, -71.05257)",16177856791
1742,Thirst Juice Co.,44 School,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.35768, -71.05965)",10000000000
1743,Subway,981 Tremont,Mission Hill,MA,2120,Eating & Drinking,"(42.33733, -71.08439)",16179890453
1744,JIMMY JOHN'S,512 Park,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.34779, -71.105861)",16512912323
1745,Chatime,331 Huntington,Boston,MA,2115,Eating & Drinking,"(42.340892, -71.088382)",16177174928
1746,The Ice Creamsmith,2295 Dorchester,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.272411, -71.068217)",16172968567
1747,Morgan Lewis & Bockius LLP,1 Federal,Boston,MA,2110,Eating & Drinking,"(42.3561, -71.05695)",16179518317
1748,Dunkin Donuts,1955 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.33575, -71.14991)",16177380603
1749,CHEQUERS EXPRESS,100 Newton,Boston,MA,2118,Eating & Drinking,"(42.336297, -71.070069)",16170000000
1750,Durgin Park Restaurant,300 Faneuil Hall Marketplace,Boston,MA,2109,Eating & Drinking,"(42.360036, -71.056253)",16172272038
1751,Burger King,1 Maverick,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.37165, -71.042779)",16172473763
1752,Barcelona Restaurant,525 Tremont,Boston,MA,2116,Eating & Drinking,"(42.344859, -71.070789)",12032991415
1753,PREZZA,24 Fleet,Boston,MA,2113,Eating & Drinking,"(42.36467, -71.05276)",16172271577
1754,JOE'S AMERICAN BAR & GRILL,26 Exeter,Boston,MA,2116,Eating & Drinking,"(42.35061, -71.07967)",10000000000
1755,Caffe Lil Italy,178 Salem,Boston,MA,2113,Eating & Drinking,"(42.36652, -71.05478)",16172271303
1756,Cafe Med,31 Saint James,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351109, -71.07458)",16179676266
1757,Dot Cafe,1459 Dorchester,Dorchester,MA,2122,Eating & Drinking,"(42.300947, -71.060149)",18572773923
1758,Supreme Pizza,177 Massachusetts,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.34577, -71.08734)",16172478252
1759,BurgerFi,75 Spring,West Roxbury,MA,2132,Eating & Drinking,"(42.27871, -71.1633)",10000000000
1760,Pauli's,65 Salem,Boston,MA,2113,Eating & Drinking w/ Take Out,"(42.36327, -71.0559)",19783955716
1761,Su Su Gourmet,70 Tyler,Boston,MA,2111,Eating & Drinking,"(42.349248, -71.061208)",16173387388
1762,Domino's Pizza,1672 Blue Hill,Mattapan,MA,2126,Eating & Drinking w/ Take Out,"(42.267624, -71.093257)",16172822424
1763,Domino's Pizza,163 Old Colony,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.33403, -71.05504)",16172682900
1764,Conte 1,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1765,Alumni 3,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1766,Conte 2,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1767,North End Zone (meatball OB),2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1768,Alumni 2,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1769,Silvio O. Conte Forum East Roof 2B,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1770,THE ELEPHANT WALK,1415 Washington,Roxbury,MA,2118,Eating & Drinking,"(42.341226, -71.07053)",16172471500
1771,Conte 5,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1772,Conte 6,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1773,Conte 4th Fl W,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1774,Conte 7,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1775,Conte 8,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1776,Conte 3,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1777,Shabu Maru,10 Huntington,Boston,MA,2116,Eating & Drinking,"(42.348545, -71.077314)",16172833838
1778,Alumni 5,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1779,Alumni 4,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1780,Conte 4,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1781,Alumni 1,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1782,ROMANO'S,4249 Washington,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.285686, -71.129179)",16174351299
1783,HONG KONG CHEF,889 Dorchester,Dorchester,MA,2125,Eating & Drinking,"(42.320061, -71.056929)",10000000000
1784,Dudley Sq. Grill,152 Dudley,Roxbury,MA,2119,Eating & Drinking,"(42.328865, -71.083212)",16179890200
1785,Barrington Coffee Roasting Co.,305 Newbury,Boston,MA,2115,Eating & Drinking,"(42.34897, -71.08554)",14136260127
1786,Centerplate @ Blue Hills Bank Pavilion,290 Northern,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.348163, -71.03656)",18642482011
1787,NEW YORK STYLE CHICKEN AND PIZZA,67 Washington,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.344153, -71.14327)",16172540222
1788,Mike and Patty's,12 Church,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.348532, -71.06792)",16174233447
1789,Pressed,120 Charles,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.35922, -71.07094)",18137278185
1790,Sweet Kingdom,145 Harvard,Allston,MA,2134,Eating & Drinking,"(42.35206, -71.13211)",19179810281
1791,Brigham & Womens Coffee Kiosk,75 FRANCIS,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.336106, -71.10748)",16177235269
1792,Brighams & Womens Hospital - Tower Cafe,75 FRANCIS,Boston,MA,2115,Eating & Drinking,"(42.336106, -71.10748)",16177235269
1793,Brigham & Women Hospital OR Lounge,75 FRANCIS,Boston,MA,2115,Eating & Drinking,"(42.336106, -71.10748)",16177235269
1794,EMPIRE GARDEN,686 Washington,Boston,MA,2111,Eating & Drinking,"(42.351311, -71.06264)",16174828898
1795,Central Wharf Co.,160 Milk,Boston,MA,2109,Eating & Drinking,"(42.358689, -71.052756)",16173531996
1796,Peet's Coffee & Tea,129 Tremont,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.356217, -71.061937)",15105942100
1797,Dosa Factory,316 Newbury,Boston,MA,2115,Eating & Drinking,"(42.34862, -71.085413)",16175196680
1798,Blackbird Doughnuts,460 Tremont,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.345792, -71.069134)",16177970333
1799,Saus Boston,31 Union,Boston,MA,2108,Eating & Drinking,"(42.36117, -71.05678)",10000000000
1800,Restaurante Cesaria,266 Bowdoin,Dorchester,MA,2125,Eating & Drinking,"(42.30692, -71.06667)",16172813307
1801,Bon Me Restaurant,313 Congress,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.35111, -71.0502)",16179421656
1802,Caffe Nero,725 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.31117, -71.11475)",16172458902
1803,Maverick Marketplace,154 Maverick,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.369908, -71.037913)",16175719031
1804,Courtyard Boston Downtown,275 Tremont,Boston,MA,2116,Eating & Drinking,"(42.350032, -71.065531)",16177282110
1805,Cafeteria Y Pizzaria Mi Columbia,50 Maverick,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.37017, -71.03868)",16175671162
1806,Peet's Coffee & Tea,795 Boylston,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.349217, -71.081684)",16176143500
1807,El Recreo Coffee & Roastene,1872 Centre,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.285743, -71.155382)",16177557018
1808,IRIE JAMAICAN STYLE RESTAURANT,851 Washington,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.281873, -71.071408)",16175943426
1809,Hale & Hearty,185 Franklin,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.3554, -71.05482)",10000000000
1810,Subway,153 Milk,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.35772, -71.05414)",19173797775
1811,Hong Kong Eatery,79 Harrison,Boston,MA,2111,Eating & Drinking,"(42.35101, -71.06162)",16178185702
1812,BRIGHAM CIRCLE CHINESE FOOD,728 Huntington,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.333793, -71.105138)",16172782000
1813,THE TAP,17 Union,Boston,MA,2108,Eating & Drinking,"(42.360898, -71.056708)",16179534390
1814,Burger King # 3483,1610 VFW,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.265889, -71.167951)",16173238739
1815,Emerald Lounge,196 Stuart,Boston,MA,2116,Eating & Drinking,"(42.35053, -71.06757)",16174821800
1816,Myung Dong 1st Ave,90 Harvard,Allston,MA,2134,Eating & Drinking,"(42.353247, -71.13186)",12019957752
1817,Carmelina's North End,307 Hanover,Boston,MA,2113,Eating & Drinking,"(42.36388, -71.05416)",16178944462
1818,Pat's Kitchen,402 Broadway,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.337287, -71.04805)",16172687700
1819,Triple Eatery,77 Cummins,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.2845, -71.12559)",16173253388
1820,Internal Matter,35 Channel Center,Boston,MA,2210,Eating & Drinking,"(42.346397, -71.050561)",16179048403
1821,Blu,4 Avery,Boston,MA,2111,Eating & Drinking,"(42.35307, -71.06292)",16173578550
1822,Revolution Juice,150 Huntington,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.34491, -71.08179)",18575239909
1823,Tatte Bakery & Cafe,70 Charles,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.35788, -71.0706)",16178882441
1824,The Upper Crust,20 Charles,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.356834, -71.07005)",10000000000
1825,King Do,1225 Dorchester,Dorchester,MA,2125,Eating & Drinking,"(42.308959, -71.058405)",16174365464
1826,Fromage,399 Broadway,South Boston,MA,2127,Eating & Drinking,"(42.338036, -71.050079)",16173472272
1827,Andre's Cafe,809 Harrison,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.335864, -71.074203)",16172679599
1828,Saladworks,18 Tremont,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.35873, -71.05948)",16176863158
1829,JOHNNY'S PIZZA & SUBS,1917 Dorchester,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.285213, -71.064638)",16172656660
1830,Exodus Bagels,196 Quincy,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.313161, -71.074241)",16174803263
1831,Steve's Greek Cuisine Inc.,1 Faneuil Hall,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.360028, -71.056245)",10000000000
1832,L'Espalier,772 Boylston,Boston,MA,2116,Eating & Drinking,"(42.348701, -71.081632)",16174424200
1833,Peet's Coffee & Tea,62 Charles,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.357627, -71.070407)",18573666704
1834,Subway,11 Broadway,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.34248, -71.05686)",17742199192
1835,Cold Stone Creamery,800 Boylston,Boston,MA,2199,Eating & Drinking w/ Take Out,"(42.347296, -71.081457)",16172620251
1836,Serafina Boston,10 High,Boston,MA,2110,Eating & Drinking,"(42.353511, -71.056728)",16173097524
1837,Earl of Sandwich,1 Charles,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351541, -71.067431)",16144261395
1838,Northeastern University/Cafe Crossing,1175 Tremont,Boston,MA,2120,Eating & Drinking,"(42.334987, -71.089493)",16173732530
1839,Chilli Thai Bistro,1795 Commonwealth,Brighton,MA,2135,Eating & Drinking,"(42.34066, -71.15152)",16172542254
1840,D & D Restaurant,3141 Washington,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.314156, -71.100215)",16175221111
1841,Ziti's Express,140 Tremont,Boston,MA,2111,Eating & Drinking,"(42.355646, -71.062559)",15087260013
1842,Molly Moo's,687 Second,South Boston,MA,2127,Eating & Drinking,"(42.33717, -71.03578)",17742251003
1843,Select Oyster Bar,50 Gloucester,Boston,MA,2115,Eating & Drinking,"(42.34862, -71.08407)",16178186588
1844,Amorino,249 Newbury,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.349755, -71.082793)",16179539682
1845,Blue Cross Blue Sheild of Ma. Cafe,101 Huntington,Boston/,MA,2199,Eating & Drinking,"(42.346865, -71.080632)",16172464658
1846,Minus the Moo,195 Quincy,Dorchester,MA,2121,Eating & Drinking w/ Take Out,"(42.312945, -71.075217)",16179660453
1847,Frio Rico,360 Bennington,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.37985, -71.02658)",16178319319
1848,Shojo,11 Tyler,Boston,MA,2111,Eating & Drinking,"(42.351057, -71.060789)",16174264338
1849,La Motta,1357 Washington,Roxbury,MA,2118,Eating & Drinking,"(42.34165, -71.06928)",10004230555
1850,Delta Sky Club Trmnl A Main,100 Terminal,East Boston,MA,2128,Eating & Drinking,"(42.364539, -71.021817)",16175682038
1851,SAL'S PIZZA,51 Brookline,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.347328, -71.098676)",16034799500
1852,Strip by Strega,50 Park,Boston,MA,2116,Eating & Drinking,"(42.351297, -71.069204)",16179995900
1853,Freshii  Back Bay,441 Stuart,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.348624, -71.075972)",18572770200
1854,Addis Red Sea,540 Tremont,Roxbury,MA,2116,Eating & Drinking,"(42.34405, -71.07097)",16174268727
1855,Friendly's,100 Terminal,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.364539, -71.021817)",16175616478
1856,Ria Cafe,5 Bellevue,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.283522, -71.15661)",16172597732
1857,Chicken & Rice Guys,1 Lincoln,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.352886, -71.058695)",16174260785
1858,Geido Sushi,1 Brighton,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.352411, -71.125329)",16179870135
1859,Converse,160 Washington,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.36725, -71.05941)",18603676458
1860,O'Saraceno,284 Hanover,Boston,MA,2113,Eating & Drinking,"(42.36397, -71.05454)",16173674999
1861,Pikalo J.P.,378 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.32199, -71.10926)",16175221210
1862,Dolphin Bay,72 Brighton,Allston,MA,2134,Eating & Drinking,"(42.352394, -71.128718)",16175621668
1863,BARNES & NOBLE BOOKSELLERS (R),800 Boylston,Boston,MA,2199,Eating & Drinking,"(42.347296, -71.081457)",15163387007
1864,Sleeper Street Cafe,51 Sleeper,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.35245, -71.04855)",16174518020
1865,Paul,201 Washington,Boston,MA,2108,Eating & Drinking,"(42.358621, -71.058261)",10000000000
1866,Santander Bank Coffee Bar,2 William T Morrissey,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.31943, -71.04927)",16175331695
1867,Juice Republic,24 Kneeland,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.350851, -71.061825)",17183137683
1868,FLORENTINE CAFFE,333 Hanover,Boston,MA,2113,Eating & Drinking,"(42.364326, -71.053705)",16172277606
1869,Dunkin Donuts,75 L,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.335135, -71.035629)",16172681792
1870,Tasty Burger Back Bay,145 Dartmouth,Boston,MA,2116,Eating & Drinking,"(42.34738, -71.07484)",16174254444
1871,Dumpling Palace,179 Massachusetts,Boston,MA,2115,Eating & Drinking,"(42.345715, -71.08731)",16466786988
1872,El Fongon Restaurant,170 Blue Hill,Dorchester,MA,2119,Eating & Drinking,"(42.318959, -71.077569)",16174433900
1873,Strega Caffe & Pizzeria,371 Hanover,Boston,MA,2113,Eating & Drinking w/ Take Out,"(42.36488, -71.05315)",16175238481
1874,Santander Bank Executive Dining Room,75 State,Boston,MA,2109,Eating & Drinking,"(42.35863, -71.05534)",16177573431
1875,Ogawa Coffee,10 Milk,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.356891, -71.057958)",16174707439
1876,Charlestown Cafe,78 Arlington,Charlestown,MA,2129,Eating & Drinking,"(42.38717, -71.07501)",16175934186
1877,Eat With Jack O'Neill,1883 Centre,West Roxbury,MA,2132,Eating & Drinking,"(42.28595, -71.15582)",16174165683
1878,Josephine,468 Commonwealth,Boston,MA,2215,Eating & Drinking,"(42.34855, -71.09348)",16172670700
1879,Antonio's Pizzeria,1508 Dorchester,Dorchester,MA,2122,Eating & Drinking w/ Take Out,"(42.29929, -71.06025)",16178429592
1880,Wabora,254 Newbury,Boston,MA,2116,Eating & Drinking,"(42.34931, -71.08274)",16174312284
1881,Crazy Dough's Pizza,2201 Commonwealth,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.33975, -71.166398)",16172025769
1882,Raising Cane's,949 Commonwealth,Boston,MA,2215,Eating & Drinking,"(42.351888, -71.118709)",16173532947
1883,Jamba Juice,700 Commonwealth,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.34936, -71.10402)",16173532947
1884,Yamato II,545 Boylston,Boston,MA,2116,Eating & Drinking,"(42.35081, -71.07581)",18572047732
1885,Crudo,78 Salem,Boston,MA,2113,Eating & Drinking,"(42.363692, -71.05591)",16174918050
1886,PAPA JOHNS PIZZA,971A Tremont,Mission Hill,MA,2119,Eating & Drinking w/ Take Out,"(42.337549, -71.084074)",10000000000
1887,PAPA JOHNS PIZZA,1224 Dorchester,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.30877, -71.05782)",10000000000
1888,Coffee Cup (Ashmont Station southbound side),1906 Dorchester,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.284048, -71.064388)",18572370105
1889,La Cuchara Restaurant  Inc.,379 Blue Hill,Dorchester,MA,2121,Eating & Drinking,"(42.31175, -71.08108)",16174457500
1890,Tri Seafood Restaurant,1616 Dorchester,Dorchester,MA,2122,Eating & Drinking w/ Take Out,"(42.2954, -71.06139)",16175144688
1891,Five Spices House,58 Beach,Boston,MA,2111,Eating & Drinking,"(42.35148, -71.06045)",16175748888
1892,Tutti Frutti,382 Chelsea,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.379379, -71.027994)",17818086908
1893,Natif Natal Restaurant,830 Blue Hill,Dorchester,MA,2124,Eating & Drinking,"(42.296218, -71.08718)",16173266929
1894,125 Nashua St. Cafe (MGH),125 Nashua,Boston,MA,2114,Eating & Drinking,"(42.36783, -71.06495)",10000000000
1895,Banyan Bar & Refuge,537 Tremont,Boston,MA,2116,Eating & Drinking,"(42.344711, -71.071404)",16178694951
1896,Wok N Talk,525 Washington,Brighton,MA,2135,Eating & Drinking,"(42.3492, -71.162949)",16177839707
1897,Mike's Cafe,190 High,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.35672, -71.05226)",16173575858
1898,ZC Boston,797 Massachusetts,Roxbury,MA,2118,Eating & Drinking,"(42.333044, -71.073234)",10000000000
1899,Caffe Nero,53 Union,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.343564, -71.072012)",16172458904
1900,Starbucks,1341 Boylston,Boston,MA,2215,Eating & Drinking,"(42.34442, -71.09961)",10000000000
1901,Boston Pizza & Grill,533 Columbia,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.315736, -71.065951)",16172166302
1902,Safari African Restaurant,1336 Blue Hill,Mattapan,MA,2126,Eating & Drinking,"(42.27806, -71.09314)",16172960011
1903,Chilacates,222 Amory,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.316388, -71.103161)",16179095341
1904,CAFE QUATTRO,60 Springfield,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.33566, -71.07446)",16175579291
1905,Joseph's Pizza & Sub Shop,1200 Blue Hill,Mattapan,MA,2126,Eating & Drinking w/ Take Out,"(42.283445, -71.091398)",16172980065
1906,Bee's Knees Supply Company,1314 Commonwealth,Allston,MA,2134,Eating & Drinking,"(42.348237, -71.13433)",16172772337
1907,Rooftop @ Revere Hotel,200 Stuart,Boston,MA,2116,Eating & Drinking,"(42.350534, -71.06757)",16174821800
1908,Dunkin Donuts,330 Washington,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.356688, -71.05869)",16172415219
